name,Source/Author,Last Update,Avg Strike,Avg Dip,Area [km^2],Exposure,Slip Sense,ID Comments,USGS ID,Fault Strand/Model Description,References
SAFS-SAFZ-CHLM-San_Andreas_fault-CFM6,HRVD,CFM6,144,77,670.81,surface,rlss,,1 g,Fuis et al. propeller model-shallow,"Fuis et al., 2012"
SAFS-SAFZ-COAV-Banning_North_Palm_Springs_fault_splay-CFM4,UCSB,CFM4,287,33,161.59,blind,rlss,,,upper down-dip splay between Banning & North Palm Springs,"Lin et al., 2007; Hauksson et al., 2012; Nicholson et al., 2010, 2012"
SAFS-SAFZ-COAV-East_Shoreline_fault-CFM6,HRVD,CFM6,313,61,203.13,surface,rlss,,,from Janecke et al. 2018 (Lithosphere) mapping. Truncated where Janecke map goes to uncertain (dashed line).,"Janecke et al., 2018 (Lithosphere)"
SAFS-SAFZ-COAV-Mission_Creek_fault_strand-CFM4,UCSB,CFM4,311,85,606.69,surface,rlss,,1j,CFM4 model-south; Qfaults + relocated seismicity,"Nicholson et al., 2010, 2012, 2014"
SAFS-SAFZ-COAV-North_Palm_Springs_fault-CFM4,CMDT,CFM4,286,44,202.64,blind,orlr,,1j,Carena et al. (2004) model; Also included in alternative SGPS-San_Gorgonio_Pass_thrust_NPS-CFM5,"Seeber and Armbruster, 1994; Carena et al., 2004"
SAFS-SAFZ-COAV-North_Palm_Springs_fault_lower_splay-CFM6,UCSB,CFM6,286,41,123.16,blind,orlr,,,lower fault splay of blind North Palm Springs fault,"Hauksson et al., 2012; Nicholson et al., 2010, 2012"
SAFS-SAFZ-CRRZ-San_Andreas_fault-CFM6,HRVD,CFM6,117,61,2411.2,surface,rlss,,1 g-j,Fuis et al. propeller model-shallow,"Fuis et al., 2012"
SAFS-SAFZ-MJVS-San_Andreas_fault-CFM6,HRVD,CFM6,116,90,871.66,surface,rlss,,1 g-j,Fuis et al. propeller model-shallow,"Fuis et al., 2012"
SAFS-SAFZ-MULT-Banning_fault-CFM6,HVRD,CFM6,109,90,229.74,surface,rlss,,1 i-j,Yule & Sieh (2003) model,Yule & Sieh 2003 (JGR)
SAFS-SAFZ-MULT-Southern_San_Andreas_fault_and_Banning-CFM6,HRVD,CFM6,310,62,1033.69,surface,rlss,,1j,Fuis et al. propeller model. Also contains a portion of the Banning fault to the north,"Fuis et al., 2012"
SAFS-SAFZ-PARK-San_Andreas_fault-CFM4,UCSB,CFM4,142,84,364.85,surface,rlss,,1f,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SAFZ-SBMT-Garnet_Hill_fault-CFM6,HRVD,CFM6,288,59,998.65,surface,orlr,,1i,Yule & Sieh (2003) model,"Yule and Sieh, 2003 (JGR)"
SAFS-SAFZ-SBMT-Mill_Creek_fault_strand-CFM4,UCSB,CFM4,286,83,1089.64,surface,rlss,,1i,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SAFZ-SBMT-Mission_Creek_fault_strand-CFM4,UCSB,CFM4,282,82,831.77,surface,rlss,,1i,CFM4 model with steep dip; Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SAFZ-SBMT-San_Andreas_fault-CFM6,HRVD,CFM6,115,51,2415.4,surface,rlss,,1 g-j,Fuis et al. propeller model-shallow,"Fuis et al., 2012"
SAFS-SGPR-CHFZ-Casa_Blanca_fault-CFM5,UCSB,CFM5,221,88,59.29,surface,llss,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-CHFZ-Chicken_Hill_fault-CFM5,UCSB,CFM5,236,89,157.17,surface,llss,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-CHFZ-Live_Oak_Canyon_fault-CFM5,UCSB,CFM5,272,84,224.33,surface,ollr,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-CHFZ-Redlands_fault-CFM5,UCSB,CFM5,252,87,70.69,surface,llss,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-CHFZ-Reservoir_Canyon_fault-CFM5,UCSB,CFM5,221,88,151.97,surface,llss,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-CHFZ-Western_Heights_fault-CFM5,UCSB,CFM5,234,87,173.99,surface,llss,,336,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
SAFS-SGPR-SBRN-Del_Rosa_cross_fault-CFM5,UCSB,CFM5,227,89,94.86,blind,llss,,missing,blind from seismicity,"Nicholson et al., 1986; Hauksson et al., 2012+updates; Nicholson et al., 2014"
SAFS-SGPR-SBRN-San_Bernardino_cross_fault-CFM5,UCSB,CFM5,221,90,127.74,blind,llss,,missing,blind; from seismicity,"Nicholson et al., 1986; Hauksson et al., 2012+updates; Nicholson et al., 2014"
SAFS-SGPR-SGPS-San_Gorgonio_Pass_fault-CFM6,HRVD,CFM6,269,57,545.03,surface,orlr,,250,Yule model,"Yule and Sieh, 2003"
SAFS-SGPR-SJMT-Beaumont_A_blind_fault-CFM5,UCSB,CFM5,311,63,213.67,blind,orlr,,missing,CFM5 model-blind; relocated seismicity,"Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SGPR-SJMT-Beaumont_B_blind_fault-CFM5,UCSB,CFM5,302,57,181.69,blind,orlr,,missing,CFM5 model-blind; relocated seismicity,"Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SGPR-SJMT-Beaumont_C_blind_fault-CFM5,UCSB,CFM5,297,59,304.15,blind,orlr,,missing,CFM5 model-blind; relocated seismicity,"Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SGPR-SJMT-Beaumont_D_blind_fault-CFM5,UCSB,CFM5,300,56,226.83,blind,orlr,,missing,CFM5 model-blind; relocated seismicity,"Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SGPR-SJMT-Palm_Springs_blind_fault-CFM4,UCSB,CFM4,302,59,267.62,blind,rlss,,missing,CFM4 model-blind; relocated seismicity,"Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2012"
SAFS-SGPR-SJMT-San_Gorgonio_Pass_deep_detachment-CFM5,UCSB,CFM5,283,9,713.42,blind,r,,missing,blind; from seismicity,"Nicholson et al., 1986; Seeber and Armbruster, 1994; Hauksson et al., 2012; Nicholson et al., 2014"
SAFS-SGPR-SJMT-San_Gorgonio_Pass_midcrust_detachment-CFM5,UCSB,CFM5,281,3,913.79,blind,r,,missing,blind; from seismicity,"Nicholson and Lees, 1992; Nicholson, 1996; Hauksson et al., 2012; Nicholson et al., 2014"
SALT-BRSZ-BRSZ-Brawley_fault-CFM5,UCSB,CFM5,3,90,258.92,surface,rlss,,124,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2013, 2014"
SALT-BRSZ-BRSZ-Brawley_Seismic_Zone_boundary-CFM1,HRVD,CFM1,337,90,1244.84,blind,rlss,,124,"Boundary without Brawley fault, based on relocated seismicity","Plesch et al., 2007 (BSSA), Hauksson & Shearer, 2005 (BSSA)"
SALT-CPFZ-CRPB-Cerro_Prieto_fault-CFM1,HRVD,CFM1,130,90,1205.34,surface,rlss,,missing,,"Thomas & Rockwell, 1996 (JGR)"
SALT-CRSF-IMPV-Elmore_Ranch_fault-CFM1,HRVD,CFM1,214,90,396.43,blind,llss,propose crossfault id,125f,Qfaults + relocated seismicity,"Nicholson et al., 1986; Nicholson and Seeber, 1989; Hudnut et al., 1989; Lin et al., 2007; Nicholson et al., 2011"
SALT-CRSF-IMPV-Westmorland_fault_main-CFM4,CMDT,CFM4,38,90,169.39,blind,llss,,missing,main; from relocated seismicity,"Nicholson et al., 1986; Nicholson and Seeber, 1989; Lin et al., 2007; Nicholson et al., 2011"
SALT-CRSF-IMPV-Westmorland_fault_splay-CFM4,CMDT,CFM4,60,90,66.88,blind,llss,,missing,splay; from relocated seismicity,"Lin et al., 2007; Nicholson et al., 2011"
SALT-CRSF-SLTS-Extra_fault-CFM3,HRVD,CFM3,229,90,524.93,surface,llss,,missing,Seeber model; Qfaults + relocated seismicity,"Hudnut et al., 1988"
SALT-IMFZ-IMPV-Imperial_fault_east_strand_north-CFM5,UCSB,CFM5,329,90,222.82,blind,rlss,,132,inferred east strand-north; blind; from relocated seismicity,"Hauksson et al., 2012+updates; Nicholson et al., 2013, 2014"
SALT-IMFZ-IMPV-Imperial_fault_east_strand_south-CFM5,UCSB,CFM5,149,90,162.5,blind,rlss,,132,inferred east strand-south; blind; from relocated seismicity,"Hauksson et al., 2012+updates; Nicholson et al., 2013, 2014"
SALT-IMFZ-IMPV-Imperial_fault_Edip_Nend-CFM5,CMDT,CFM5,324,90,766.48,surface,rlss,,132,E-dipping at north end-FUIS; Qfaults + relocated seismicity,"Fuis et al., 1982; Bryant, 2005+updates; Shearer et al., 2005; Hauksson et al., 2012+updates; Nicholson et al., 2013, 2014"
SALT-IMFZ-IMPV-Imperial_fault_north_end-CFM5,UCSB,CFM5,8,88,18.07,surface,rlss,,132,small segment at north end; Qfaults,"Bryant, 2005+updates; Nicholson et al., 2013, 2014"
SNFA-AHTC-ASHH-Ash_Hill_fault-CFM2,HRVD,CFM2,157,80,194.03,surface,orln,,233,qfaults,"Bryant, 2005+updates"
SNFA-AHTC-TANK-Tank_Canyon_fault-CFM2,HRVD,CFM2,180,54,135.67,surface,n,,71,qfaults,"Bryant, 2005+updates"
SNFA-ALFZ-COSO-Airport_Lake_fault-CFM5,CMDT,CFM5,360,86,592.35,surface,orln,,73,,"Hauksson et al., 2012+updates; Bryant, 2005+updates"
SNFA-CJFZ-COSJ-Coso_Junction_fault-CFM5,HRVD,CFM5,6,51,217.9,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-CRSS-Coso_Junction_cross_fault_array-CFM5,HRVD,CFM5,224,74,177.97,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-CRSS-Rose_Valley_cross_fault-CFM5,HRVD,CFM5,69,69,46.51,blind,olln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-HWRS-Haiwee_fault-CFM5,HRVD,CFM5,341,89,84.03,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-HWRS-Haiwee_fault_connector-CFM5,HRVD,CFM5,336,90,101.67,blind,orln,,,connector to Owens Valley fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-ROSE-Rose_Valley_fault-CFM5,HRVD,CFM5,178,81,125.01,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-HMFZ-MULT-Hunter_Mountain_fault-CFM1,HRVD,CFM1,318,90,1064.05,surface,orln,,66a-b,qfaults,"Bryant, 2005+updates"
SNFA-LLFZ-CNTR-Little_Lake_fault-CFM5,HRVD,CFM5,330,87,525.84,surface,rlss,,72,relocated seismicity,"Hauksson et al., 2012+updates; Bryant, 2005+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Central_Little_Lake_south_cross_fault-CFM5,HRVD,CFM5,42,86,38.11,blind,olln,,72,southern cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_center_cross_fault-CFM5,HRVD,CFM5,230,77,89.97,blind,olln,,72,north south cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_north_east_cross_fault-CFM5,HRVD,CFM5,54,83,66.25,surface,olln,,72,north north east cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_north_west_cross_fault-CFM5,HRVD,CFM5,54,86,46.04,surface,olln,,72,north north west cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_south_cross_fault-CFM5,HRVD,CFM5,49,83,84.06,surface,olln,,72,north south cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_south_dip_cross_fault-CFM5,HRVD,CFM5,233,82,104.66,blind,olln,,72,south dipping cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_south_north_cross_fault-CFM5,HRVD,CFM5,35,87,46.63,blind,olln,,72,south north cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-China_Lake_fault-CFM5,HRVD,CFM5,154,85,96.87,blind,orln,,72,main and west branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_center_east_branch-CFM5,HRVD,CFM5,317,85,179.47,surface,orln,,72,center east branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_main_fault-CFM5,HRVD,CFM5,317,88,736.29,surface,orln,,72,main strand,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NC_splay-CFM5,HRVD,CFM5,347,81,160.71,surface,orln,,72,north-center splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NE_outer_splay-CFM5,HRVD,CFM5,349,81,253.08,surface,orln,,72,northeast outer splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NE_splay-CFM5,HRVD,CFM5,341,80,232.19,surface,orln,,72,northeast splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NW_splay-CFM5,HRVD,CFM5,334,86,138.42,surface,orln,,72,northwest splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_south_west_branch-CFM5,HRVD,CFM5,323,88,196.92,surface,orln,,72,south west branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-SOUT-Southern_Little_Lake_main_fault-CFM5,HRVD,CFM5,221,86,264.08,surface,olln,,72,main fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-SOUT-Southern_Little_Lake_north_fault-CFM5,HRVD,CFM5,223,84,180.96,surface,olln,,72,northern strand,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-OVFZ-MULT-Owens_Valley_fault-CFM6,HRVD,CFM6,162,90,1056.77,surface,orln,,51b,"Fault model that's separate from the rupture model. Originally developed for CFM1, but is now preferred and has a separate and identical rupture model.","Beanland & Clark, 1994 (USGS Bull), Bryant, 2005+updates"
SNFA-OVFZ-STHN-Owens_Lake_deep_fault-CFM5,HRVD,CFM5,320,65,129.38,blind,orln,,51b,From relocated seismicity and the Lone Pine 2020 M5.8 event. Fault is blind.,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-OVFZ-STHN-Owens_Valley_fault_southern_extension-CFM5,HRVD,CFM5,333,90,96.21,surface,orln,,51b,relocated seismicity,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-PMVZ-MULT-Panamint_Valley_fault-CFM2,HRVD,CFM2,330,90,772.09,surface,orln,,67a-d,steep dip model,"Bryant, 2005+updates; Gold et al., 2020 (JGR)"
SNFA-SSNZ-INDP-Independence_fault-CFM1,HRVD,CFM1,336,63,770.15,surface,n,,65a,,"Peterson et al., 1996 (USGS Open File Report); Bryant, 2005+updates"
SNFA-SSNZ-MULT-Independence_Sierra_Nevada_fault-CFM1,HRVD,CFM1,358,62,2203.51,surface,n,,65a-b,,"Peterson et al., 1996 (USGS Open File Report); Bryant, 2005+updates"
WTRA-MRFS-MULT-Mission_Ridge_Arroyo_Parida_fault-CFM5,UCSB,CFM5,89,70,663.18,surface,r,,88a-d,"moderately dipping model, trace from qfaults","Novoa et al. 1998, Nicholson et al. 2017 (SCEC), Bryant 2005+updates (qfaults)"
WTRA-NCVS-NCHN-North_Channel_fault_east-CFM5,UCSB,CFM5,283,30,677.33,blind,r,,180,lowdip-en echelon-Kamerling-Sorlien model,"Sorlien et al., 2014; Sorlien and Nicholson, 2015; Nicholson et al., 2014"
WTRA-NCVS-NCHN-North_Channel_fault_west-CFM5,UCSB,CFM5,279,36,117.71,blind,r,,180,Sorlien model from MCS; CVMH,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-NCHN-North_Channel_fault_west_end-CFM5,UCSB,CFM5,288,30,193.7,blind,r,,180,Sorlien model from MCS; CVMH; relocated seismicity,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-PPTV-Pitas_Point_fault_east-CFM6,HRVD,CFM6,280,29,1368.35,blind,ollr,propose 180b,180,ramp flat model from Hubbard and Don,"Hubbard et al., 2014, Don, J., (2021)"
WTRA-NCVS-PPTV-Pitas_Point_fault_east_splay-CFM6,HRVD,CFM6,276,32,136.34,blind,ollr,propose 180c,180,ramp flat model from Hubbard and Don,"Hubbard et al., 2014, Don, J., (2021)"
WTRA-NCVS-PPTV-Pitas_Point_fault_west-CFM5,UCSB,CFM5,269,48,354.05,blind,ollr,,180,upper Sorlien model from MCS + relocated seismicity,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-PPTV-Pitas_Point_fault_west_S-CFM5,UCSB,CFM5,297,31,36.28,blind,ollr,propose 180a,180,Sorlien model from MCS; CVMH,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-PPTV-Pitas_Point_Ventura_fault_link-CFM6,HRVD,CFM6,275,29,261.41,blind,ollr,,180+91,link to connect onshore-offshore models,"Hubbard et al., 2014, Don, J., (2021)"
WTRA-NCVS-RDMT-Red_Mountain_fault_N_strand-CFM5,UCSB,CFM5,275,69,382.97,surface,r,,90,North branch; upper Sorlien model from MCS + relocated seismicity,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Hauksson et al., 2012+updates; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-RDMT-Red_Mountain_fault_S_strand-CFM5,UCSB,CFM5,275,63,732.9,surface,r,,90,Sorlien model from MCS; CVMH,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-RDMT-Red_Mountain_fault_SW_strand-CFM5,UCSB,CFM5,258,53,16.88,surface,r,,90,Sorlien model from MCS; CVMH,"Sorlien et al., 2014, 2015; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-NCVS-VNTB-Southern_San_Cayetano_fault-CFM6,HRVD,CFM6,249,30,537,blind,r,,missing,ramp flat Hubbard model; Santa Clara river basin,"Hubbard et al., 2014"
WTRA-NCVS-VNTB-Upper_Southern_San_Cayetano_fault-CFM6,HGHS,CFM6,75,15,171.18,surface,r,proposed new id,95c,"Hughes et al. shallow-dipping; range-front 3D fault, distinguished from the Hubbard et al. Southern San Cayetano","Hughes et al., 2018 (EPSL), 2020 (JGR); Nicholson et al., 2019, 2021"
WTRA-NCVS-VNTB-Ventura_fault-CFM6,HRVD,CFM6,258,25,612.76,blind,ollr,,91,Hubbard et al. ramp flat model,"Hubbard et al., 2014, Don, J., (2021)"
WTRA-ORFZ-MULT-Oak_Ridge_fault-CFM5,UCSB,CFM5,85,63,2196.21,surface,ollr,,94,steep onshore Marshall et al. model w/upper offshore from Sorlien,"Marshall et al., 2013; Nicholson et al., 2014; Plesch et al., 2014"
WTRA-ORFZ-OFFS-Mid_Channel_fault-CFM6,HRVD,CFM6,107,17,1065.78,blind,r,propose 94a,missing,,"Shaw and Suppe, 1994 (GSA) Don, J., (2021)"
WTRA-ORFZ-SFNV-Northridge_Frew_fault-CFM2,HRVD,CFM2,119,35,859.59,blind,r,propose 94c,,"Carena & Suppe model for middle heart-shaped portion, edges of fault from Hudnut et al. 1996","Carena & Suppe, 2002 (JSG); Hudnut et al., 1996 (BSSA)"
WTRA-PHTS-COYT-Puente_Hills_Thrust_fault-CFM2,SHAW,CFM2,259,27,457.64,blind,r,,185,Coyote Hills segment,"Shaw and Suppe 1996 (JGR); Shaw et al., 2002 (BSSA)"
WTRA-PHTS-LABS-Las_Cienagas_fault-CFM1,HRVD,CFM1,318,61,12.8,blind,orlr,,366,previously WTRA-SBTS faults; truncated by the Puente Hills fault,"Schneider et al., 1996 (Tectonics); Shaw et al., 2002 (BSSA)"
WTRA-PHTS-LABS-Puente_Hills_Thrust_fault-CFM1,SHAW,CFM1,293,27,585.15,blind,r,,185,Los Angeles segment,"Shaw and Suppe 1996 (JGR); Shaw et al., 2002 (BSSA)"
WTRA-PHTS-LABS-San_Vicente_fault-CFM1,HRVD,CFM1,279,62,165.72,blind,ollr,,,previously WTRA-SBTS faults,"Schneider et al., 1996 (Tectonics); Shaw et al., 2002 (BSSA)"
WTRA-PHTS-LABS-Upper_Elysian_Park_fault-CFM1,HRVD,CFM1,287,41,158.58,blind,r,,218,previously WTRA-SBTS faults,"Oskin et al., 2000 (GSA Bulletin)"
WTRA-PHTS-PRTH-Peralta_Hills_fault-CFM1,HRVD,CFM1,274,50,251.93,surface,r,,299,,"Morton et al., 1999 (USGS Open File Report), Wright 1991 (AAPG)"
WTRA-PHTS-RICH-Puente_Hills_Thrust_fault-CFM2,CMDT,CFM2,263,28,171.53,blind,ollr,,185,Richfield segment,"Shaw and Suppe 1996 (JGR); Shaw et al., 2002 (BSSA)"
WTRA-PHTS-STFS-Puente_Hills_Thrust_fault-CFM2,SHAW,CFM2,272,30,271.39,blind,r,,185,Sante Fe Springs segment,"Shaw and Suppe 1996 (JGR); Shaw et al., 2002 (BSSA)"
WTRA-SBCF-MULT-Western_Deep_fault-CFM5,UCSB,CFM5,112,21,1764.51,blind,r,,missing,"Sorlien model of shallow portion from MCS; CVMH; Lower portion from Novoa et al. 1998. Lower and Upper models merged and smoothed into single surface by Marshall and Plesch, Dec 2020.","Novoa, 1997 (PhD dissertation); Novoa et al., 1998; Sorlien et al., 2014, 2016; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-SBCF-WEST-Hondo_detachment-CFM5,UCSB,CFM5,84,13,564.79,blind,r,,missing,Sorlien south-dipping model from MCS; CVMH,"Sorlien et al., 2014, 2016; Sorlien and Nicholson, 2015; Nicholson et al., 2016, 2017; Plesch et al., 2016"
WTRA-SBTS-ANCP-Anacapa_Dume_fault-CFM3,CMDT,CFM3,261,41,1519.89,blind,r,,100,,"Sorlien et al., 2003, 2006"
WTRA-SBTS-MULT-Channel_Islands_Thrust_fault-CFM1,SHAW,CFM1,272,19,1890.4,blind,r,,139,,"Shaw and Suppe, 1994 (GSA Bulletin)"
WTRA-SCFZ-SCLV-Del_Valle_fault-CFM2,HRVD,CFM2,104,70,67.88,surface,r,,269,,"Yeats et al., 1994 (AAPG)"
WTRA-SCFZ-SCLV-Holser_fault-CFM2,HRVD,CFM2,92,65,140.21,surface,r,,96,,"Yeats et al., 1994, Lindvall (pers. communucation)"
WTRA-SCFZ-TOPA-San_Cayetano_fault-CFM5,HRVD,CFM5,274,44,819.01,surface,r,Propose 95a-b,95,Hubbard et al. (2014) model,"Hubbard et al., 2014; Plesch et al., 2014"
WTRA-SFFS-ANCP-Malibu_Coast_fault_west-CFM5,UCSB,CFM5,258,87,450.92,surface,ollr,,99,offshore (western) section with a steep dip,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014; Plesch et al., 2014"
WTRA-SFFS-LABS-Hollywood_fault-CFM5,UCSB,CFM5,256,68,264.04,surface,ollr,,102,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
WTRA-SFFS-LABS-North_Salt_Lake_blind_fault-CFM3,HRVD,CFM3,254,54,21.14,blind,ollr,,missing,,"Schneider et al. 1996 (Tectonics), Tsutsumi et al., 2001 (GSA Bull.)"
WTRA-SFFS-SGVS-Raymond_fault-CFM5,UCSB,CFM5,263,76,437.09,surface,ollr,,103,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014; Plesch et al., 2014"
WTRA-SFFS-SMMT-Malibu_Coast_fault_east-CFM6,HRVD,CFM6,271,75,329.5,surface,ollr,,99,Modified from CFM6.0 to merge with Malibu Coast west and not extend beyond there to west,"Sorlien et al., 2003, 2006; Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014; Plesch et al., 2014"
WTRA-SFFS-SMMT-Santa_Monica_thrust_fault-CFM6,HRVD,CFM6,258,40,750.25,surface,ollr,,missing,,"Dolan & Pratt 1997 (GRL), Tsutsumi et al. 2001 (GSA Bull.)"
WTRA-SFFS-SNCZ-Santa_Cruz_Island_fault-CFM5,UCSB,CFM5,282,84,1049.34,surface,ollr,,93,Qfaults + relocated seismicity; trimmed to seafloor,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014, 2020; Plesch et al., 2014"
WTRA-SFFS-SRSM-Santa_Rosa_Island_fault-CFM5,UCSB,CFM5,273,83,754.18,surface,ollr,,92,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014; Plesch et al., 2014"
WTRA-SFFS-SRSM-Western_Santa_Cruz_Island_fault-CFM5,UCSB,CFM5,105,79,358.53,blind,ollr,,,Sorlien model from MCS; CVMH; trimmed to seafloor,"Sorlien et al., 2015; Nicholson et al., 2019, 2020"
WTRA-SFNS-MSNH-Mission_Hills_fault-CFM4,UCSB,CFM4,268,55,46.87,surface,r,,280,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
WTRA-SFNS-SFNV-Northridge_Hills_fault-CFM3,HRVD,CFM3,291,33,384.03,surface,r,,274,West-limited and truncated by the Santa Susana fault,"Langenheim et al., 2011; Geosphere; April 2011; v. 7; no. 2; p. 528-572;"
WTRA-SFNS-SFNV-San_Fernando_fault-CFM4,CMDT,CFM4,278,48,290.46,surface,r,"propose new id, not Sierra Madre",105b,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
WTRA-SFNS-VRDM-Eagle_Rock_fault-CFM5,CMDT,CFM5,292,75,142.91,surface,orlr,,275,steep dip - Yeats model; Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2014; Plesch et al., 2014"
